,PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink,Author
189,7,,,C0011331,Dental Procedures,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
190,7,C0744403,Gum Infection,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
191,7,C0030193,Pain,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
192,7,,,C0543467,Operative Surgical Procedures,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
193,7,,,C1524020,Radiation Ionizing Radiotherapy,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
194,7,,,C1522449,Therapeutic radiology procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
195,7,C0017563,Gingival Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
196,7,C0031090,Periodontal Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
197,7,,,C0392970,Doxorubicin/Docetaxel Regimen,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
198,7,C0017563,Gingival Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
199,7,C0031090,Periodontal Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
200,7,,,C0011331,Dental Procedures,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
201,7,C0011334,Dental caries,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
202,7,C0012634,Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gum-Disease-linked-to-Higher-death-rate-with-Covid-19/show/3062949,author_99
203,8,C1457887,Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
204,8,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
205,8,,,C0034386,Quarantine,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
206,8,C0015967,Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
207,8,,,C0034386,Quarantine,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
208,8,C0015967,Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
209,8,C2364111,Ageusia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
210,8,,,C0204727,Isolation procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
211,8,C1457887,Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
212,8,,,C0920467,disorder control (procedure),,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
213,8,C3257980,Other symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
214,8,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
215,8,,,C0034386,Quarantine,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
216,8,C0015967,Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
217,8,C0015967,Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
218,8,C0442886,Secondary Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
219,8,,,C0034386,Quarantine,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
220,8,C0009450,Communicable Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
221,8,C0023882,Little's Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
222,8,,,C0034386,Quarantine,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
223,8,C0009450,Communicable Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
224,8,C0015967,Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
225,8,,,C0034386,Quarantine,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
226,8,C0272285,Heparin-induced thrombocytopenia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
227,8,C0025517,Metabolic Diseases,,,,,,,https://www.medhelp.org/posts/Coronavirus/Quarantine-time-for-COVID19/show/3062880,author_156
228,9,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gout-drug-colchicine-in-Covid-trial-will-publish-results-this-week/show/3062594,author_116
229,9,,,C4521540,Whole Blood or Product Preparation,,,,,https://www.medhelp.org/posts/Coronavirus/Gout-drug-colchicine-in-Covid-trial-will-publish-results-this-week/show/3062594,author_116
230,9,,,,,,,C3887642,Hippocampus Proper,https://www.medhelp.org/posts/Coronavirus/Gout-drug-colchicine-in-Covid-trial-will-publish-results-this-week/show/3062594,author_116
231,9,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/Gout-drug-colchicine-in-Covid-trial-will-publish-results-this-week/show/3062594,author_116
232,9,,,C1533734,Administration procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Gout-drug-colchicine-in-Covid-trial-will-publish-results-this-week/show/3062594,author_116
233,9,,,C0087111,Therapeutic procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Gout-drug-colchicine-in-Covid-trial-will-publish-results-this-week/show/3062594,author_116
234,10,C2364082,Sense of smell impaired,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
235,10,,,C1511790,Detection,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
236,10,C0231218,Malaise,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
237,10,,,C0392148,Providing presence (regime/therapy),,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
238,10,C1457887,Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
239,10,C1856053,Hydranencephaly with Renal Aplasia-Dysplasia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
240,10,C0015967,Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
241,10,C0221423,Illness (finding),,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
242,10,,,C0508431,answer questions,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
243,10,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
244,10,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
245,10,C0012634,Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
246,10,,,,,,,C0815353,Male external urethral sphincter,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
247,10,C2364111,Ageusia,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
248,10,C0040456,Impacted tooth,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
249,10,C0043194,Wiskott-Aldrich Syndrome,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
250,10,C2364082,Sense of smell impaired,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
251,10,C1457887,Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
252,10,,,C0042196,Vaccination,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
253,10,C0272238,Transient hypogammaglobulinemia of infancy,,,,,,,https://www.medhelp.org/posts/Coronavirus/Antibodies-test-offered-by-local-pharmacy-Assure-shows-mixed-results/show/3062654,author_9
254,11,C3887505,DYSFUNCTION - SKIN DISORDERS,,,,,,,https://www.medhelp.org/posts/Coronavirus/Can-Immune-dysfunction-after-covid-lead-to-immunodifiency/show/3062581,author_116
255,11,,,,,,,C0227230,Body of stomach,https://www.medhelp.org/posts/Coronavirus/Can-Immune-dysfunction-after-covid-lead-to-immunodifiency/show/3062581,author_116
256,11,,,,,,,C0423866,Lanugo,https://www.medhelp.org/posts/Coronavirus/Can-Immune-dysfunction-after-covid-lead-to-immunodifiency/show/3062581,author_116
257,12,,,,,,,C0018563,Hand,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
258,12,,,C4554334,IVE Regimen,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
259,12,,,,,,,C0015392,Eye,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
260,12,C3160718,"PARKINSON DISEASE, LATE-ONSET",,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
261,12,,,C0011209,Obstetric Delivery,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
262,12,,,C0079613,Adoptive Immunotherapy,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
263,12,C0406636,Lupus erythematosus tumidus,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
264,12,,,C0472888,McKeown esophagectomy,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
265,12,C0406636,Lupus erythematosus tumidus,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
266,12,,,C4521540,Whole Blood or Product Preparation,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
267,12,,,C0011209,Obstetric Delivery,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
268,12,,,C0472888,McKeown esophagectomy,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
269,12,C0406636,Lupus erythematosus tumidus,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
270,12,C0596601,gastrointestinal gas,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
271,12,,,C5202801,Intimacy Enhancement Intervention,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
272,12,C0014122,Subacute Bacterial Endocarditis,,,,,,,https://www.medhelp.org/posts/Coronavirus/2-second-with-other-person-no-mask-i-had-double-mask/show/3062395,author_140
273,13,C0231617,Catch - Finding of sensory dimension of pain,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
274,13,C0009443,Common Cold,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
275,13,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
276,13,C0009443,Common Cold,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
277,13,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
278,13,C4048158,Convulsions,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
279,13,C0036572,Seizures,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
280,13,C0041912,Upper Respiratory Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
281,13,,,,,,,C0018563,Hand,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
282,13,C0009443,Common Cold,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
283,13,C0206750,Coronavirus Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
284,13,,,C2987620,Inoculation,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
285,13,C0041912,Upper Respiratory Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
286,13,,,,,,,C0815353,Male external urethral sphincter,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
287,13,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
288,13,C0009443,Common Cold,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
289,13,C0041912,Upper Respiratory Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
290,13,C0021400,Influenza,,,,,,,https://www.medhelp.org/posts/Coronavirus/If-we-properly-protect-ourselves-from-COVID-19-can-we-still-catch-the-common-cold/show/3061897,author_47
291,14,,,,,,,C0016504,Foot,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917,author_74
292,14,,,C0886384,5 minutes Office visit,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917,author_74
293,14,C0231617,Catch - Finding of sensory dimension of pain,,,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917,author_74
294,14,C1457887,Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917,author_74
295,14,,,C0034386,Quarantine,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917,author_74
296,14,C0028084,Nightmares,,,,,,,https://www.medhelp.org/posts/Coronavirus/When-to-take-rapid-test/show/3061917,author_74
297,15,,,,,,,C0227230,Body of stomach,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
298,15,,,C4319952,Change -- procedure,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
299,15,C0012634,Disease,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
300,15,C0015672,Fatigue,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
301,15,C1457887,Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
302,15,,,C0152277,Incision and drainage,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
303,15,C0206750,Coronavirus Infections,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
304,15,,,,,,,C0024109,Lung,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
305,15,C5203670,COVID-19,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
306,15,C0476270,Cardiovascular symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
307,15,C0851121,digestive problem,,,,,,,https://www.medhelp.org/posts/Coronavirus/Corona-change-my-body-/show/3061932,author_35
308,16,C0018681,Headache,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731,author_159
309,16,C1457887,Symptoms,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731,author_159
310,16,,,C0439631,Primary operation,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731,author_159
311,16,C0015967,Fever,,,,,,,https://www.medhelp.org/posts/Coronavirus/Covid-Again---cant-believe-this-/show/3061731,author_159
